"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.513987280E-1,-3.097874880E0,-2.986252403E1,3.188349962E0,3.019160058E1
7.539043430E-1,-2.887637377E0,-2.987957573E1,3.300824881E0,3.019971755E1
7.564079760E-1,-2.669012547E0,-2.989538765E1,3.403399944E0,3.020663771E1
7.589125890E-1,-2.442962408E0,-2.991257477E1,3.493737459E0,3.021483735E1
7.614172050E-1,-2.209625006E0,-2.992605019E1,3.575687408E0,3.021980250E1
7.639218200E-1,-1.970237494E0,-2.994062424E1,3.645262480E0,3.022599467E1
7.664265120E-1,-1.728237510E0,-2.995038795E1,3.703974962E0,3.022799984E1
7.689311300E-1,-1.480324984E0,-2.996138763E1,3.752787590E0,3.023176352E1
7.714357450E-1,-1.227324963E0,-2.996881294E1,3.789499998E0,3.023237315E1
7.739415120E-1,-9.757000208E-1,-2.997609901E1,3.813837528E0,3.023348904E1
7.764452070E-1,-7.203624845E-1,-2.998462486E1,3.827312469E0,3.023648410E1
7.789498970E-1,-4.662624896E-1,-2.998462486E1,3.827312469E0,3.023149764E1
7.814545210E-1,-2.096875012E-1,-2.998586273E1,3.817549944E0,3.022862253E1
7.839593670E-1,4.317500070E-2,-2.998586273E1,3.794312477E0,3.022500017E1
7.864639850E-1,2.972750068E-1,-2.998091316E1,3.760075092E0,3.021724162E1
7.889686000E-1,5.453249812E-1,-2.997609901E1,3.714974880E0,3.021034475E1
7.914732120E-1,7.871875167E-1,-2.996991158E1,3.657500029E0,3.020252590E1
7.939788250E-1,1.029049993E0,-2.995781326E1,3.590262413E0,3.018972513E1
7.964824420E-1,1.264862537E0,-2.994681168E1,3.510925055E0,3.017843604E1
7.989870560E-1,1.489675045E0,-2.993086243E1,3.420449972E0,3.016247893E1
8.014917380E-1,1.712012529E0,-2.991614914E1,3.321587563E0,3.014863032E1
8.039963540E-1,1.923349977E0,-2.990404892E1,3.210350037E0,3.013731515E1
8.065012000E-1,2.126162529E0,-2.988686180E1,3.091825008E0,3.012149494E1
8.090058170E-1,2.320450068E0,-2.986981201E1,2.962300062E0,3.010590274E1
8.115105070E-1,2.506212473E0,-2.985386276E1,2.825487375E0,3.009181951E1
8.140162770E-1,2.677124977E0,-2.983681297E1,2.681387424E0,3.007644003E1
8.165199710E-1,2.840887547E0,-2.981976318E1,2.528625011E0,3.006131838E1
8.190243540E-1,2.991174936E0,-2.980133820E1,2.369812489E0,3.004468168E1
8.215292000E-1,3.129225016E0,-2.978428650E1,2.203712463E0,3.002918780E1
8.240338920E-1,3.253799915E0,-2.976833725E1,2.032662392E0,3.001454369E1
8.265384850E-1,3.366275072E0,-2.975376320E1,1.854187489E0,3.000093738E1
8.290430240E-1,3.464037418E0,-2.973781204E1,1.673375010E0,2.998561662E1
8.315477140E-1,3.548325062E0,-2.972805023E1,1.486512542E0,2.997594537E1
8.340534830E-1,3.621612549E0,-2.971347427E1,1.298412442E0,2.996151708E1
8.365569610E-1,3.677712440E0,-2.970604897E1,1.105362535E0,2.995324257E1
8.390618050E-1,3.721712589E0,-2.969876289E1,9.123125076E-1,2.994494909E1
8.415664210E-1,3.749899864E0,-2.969147491E1,7.167875171E-1,2.993591849E1
8.440710360E-1,3.760900021E0,-2.968776321E1,5.213999748E-1,2.992957587E1
8.465757380E-1,3.758424997E0,-2.968047523E1,3.233999908E-1,2.991924057E1
8.490803560E-1,3.741237402E0,-2.967676163E1,1.255374998E-1,2.991191732E1
8.515849710E-1,3.711950064E0,-2.968047523E1,-7.122500241E-2,2.991177455E1
8.540907380E-1,3.667949915E0,-2.968776321E1,-2.653749883E-1,2.991467140E1
8.565944330E-1,3.611850023E0,-2.969504929E1,-4.571875036E-1,2.991739349E1
8.590990500E-1,3.539662600E0,-2.970604897E1,-6.465250254E-1,2.992317749E1
8.616036650E-1,3.449325085E0,-2.971347427E1,-8.310499787E-1,2.992455582E1
8.641082810E-1,3.350324869E0,-2.972076225E1,-1.008149981E0,2.992598790E1
8.666132040E-1,3.235512495E0,-2.973176193E1,-1.179199934E0,2.993053159E1
8.691178210E-1,3.104749918E0,-2.974276161E1,-1.349012494E0,2.993478203E1
8.716224370E-1,2.963124990E0,-2.975981140E1,-1.521299958E0,2.994563137E1
8.741280500E-1,2.811599970E0,-2.977452469E1,-1.685062528E0,2.995441287E1
8.766317440E-1,2.646600008E0,-2.978676224E1,-1.831637502E0,2.996015007E1
8.791362810E-1,2.469500065E0,-2.979776192E1,-1.969687462E0,2.996472450E1
8.816412040E-1,2.282637596E0,-2.981233788E1,-2.108974934E0,2.997388362E1
8.841458210E-1,2.087112427E0,-2.982581139E1,-2.238499880E0,2.998242727E1
8.866504370E-1,1.881824970E0,-2.983928680E1,-2.357024908E0,2.999132989E1
8.891551270E-1,1.665675044E0,-2.984905052E1,-2.463312387E0,2.999680314E1
8.916597600E-1,1.444437504E0,-2.986005020E1,-2.562175035E0,3.000456196E1
8.941652970E-1,1.217287540E0,-2.986981201E1,-2.648937464E0,3.001173651E1
8.966689910E-1,9.802374840E-1,-2.987709999E1,-2.727174997E0,3.001731921E1
8.991736050E-1,7.396125197E-1,-2.988686180E1,-2.793174982E0,3.002621124E1
9.016784460E-1,4.915624857E-1,-2.989304924E1,-2.849274874E0,3.003255557E1
9.041830630E-1,2.422749996E-1,-2.989428711E1,-2.893275023E0,3.003494863E1
9.066876780E-1,-1.058750041E-2,-2.989662552E1,-2.927512407E0,3.003961815E1
9.091922940E-1,-2.659249902E-1,-2.989428711E1,-2.948275089E0,3.004049673E1
9.116969980E-1,-5.212625265E-1,-2.989057541E1,-2.956799984E0,3.004098665E1
9.142027670E-1,-7.753624916E-1,-2.988328743E1,-2.954462528E0,3.003898972E1
9.167062310E-1,-1.030699968E0,-2.987228775E1,-2.942224979E0,3.003452356E1
9.192108440E-1,-1.286037445E0,-2.985881233E1,-2.916512489E0,3.002846335E1
9.217154700E-1,-1.535325050E0,-2.984409904E1,-2.879937410E0,3.002201709E1
9.242203160E-1,-1.785712481E0,-2.982581139E1,-2.832225084E0,3.001315200E1
9.267249330E-1,-2.028812408E0,-2.980628777E1,-2.773649931E0,3.000373317E1
9.292295490E-1,-2.264625072E0,-2.978181267E1,-2.703937531E0,2.998993449E1
9.317344700E-1,-2.497962475E0,-2.975499916E1,-2.620887518E0,2.997446985E1
9.342400850E-1,-2.724012375E0,-2.972805023E1,-2.530412436E0,2.995964287E1
9.367437030E-1,-2.942637444E0,-2.969628716E1,-2.431550026E0,2.994062493E1
9.392483160E-1,-3.152874947E0,-2.966452408E1,-2.320312500E0,2.992170549E1
9.417529310E-1,-3.353212595E0,-2.963152504E1,-2.199312449E0,2.990164354E1
9.442575470E-1,-3.546262503E0,-2.959852409E1,-2.071162462E0,2.988207356E1
9.467621710E-1,-3.727074862E0,-2.956318665E1,-1.933112502E0,2.985983951E1
9.492668630E-1,-3.895649910E0,-2.952894974E1,-1.787637472E0,2.983840828E1
9.517714810E-1,-4.055699825E0,-2.949595070E1,-1.635012507E0,2.981833454E1
9.542772480E-1,-4.203512669E0,-2.945689964E1,-1.476062536E0,2.979189850E1
9.567809420E-1,-4.339087486E0,-2.942637444E1,-1.311200023E0,2.977345190E1
9.592856330E-1,-4.461325169E0,-2.939337540E1,-1.137675047E0,2.975177716E1
9.617901730E-1,-4.569950104E0,-2.936271286E1,-9.605749846E-1,2.973173481E1
9.642950940E-1,-4.666474819E0,-2.933094978E1,-7.785249949E-1,2.971004382E1
9.667994770E-1,-4.745949745E0,-2.930413818E1,-5.927624702E-1,2.969188308E1
9.693043210E-1,-4.811950207E0,-2.927966309E1,-4.034250081E-1,2.967517964E1
9.718089380E-1,-4.864474773E0,-2.925642395E1,-2.116124928E-1,2.965883068E1
9.743145520E-1,-4.901050091E0,-2.923813820E1,-1.856249943E-2,2.964606824E1
9.768182460E-1,-4.924287319E0,-2.922232437E1,1.768250018E-1,2.963484629E1
9.793228690E-1,-4.934050083E0,-2.921008682E1,3.723500073E-1,2.962621587E1
9.818274840E-1,-4.925525188E0,-2.919908714E1,5.677375197E-1,2.961705276E1
9.843320990E-1,-4.906000137E0,-2.919289970E1,7.645000219E-1,2.961213756E1
9.868369450E-1,-4.870524883E0,-2.918932533E1,9.587875009E-1,2.960841096E1
9.893415630E-1,-4.819237709E0,-2.918684959E1,1.150599957E0,2.960441051E1
9.918462390E-1,-4.754475117E0,-2.918932533E1,1.339937449E0,2.960434393E1
9.943520080E-1,-4.677474976E0,-2.919537544E1,1.528037548E0,2.960715485E1
9.968554720E-1,-4.580949783E0,-2.920389938E1,1.712562442E0,2.961056754E1
9.993600850E-1,-4.477137566E0,-2.921489906E1,1.889662504E0,2.961631159E1
1.001864715E0,-4.355037689E0,-2.923085022E1,2.064424992E0,2.962550942E1
1.004369561E0,-4.220562458E0,-2.924790001E1,2.233000040E0,2.963509898E1
1.006874255E0,-4.075224876E0,-2.926742554E1,2.395524979E0,2.964672318E1
1.009378794E0,-3.916412592E0,-2.929190063E1,2.550625086E0,2.966242436E1
1.011883407E0,-3.746599913E0,-2.931637573E1,2.698437452E0,2.967774354E1
1.014389239E0,-3.567024946E0,-2.933961296E1,2.838962555E0,2.969168678E1
1.016892703E0,-3.375212431E0,-2.936518669E1,2.970962524E0,2.970745473E1
1.019397547E0,-3.173637390E0,-2.939337540E1,3.094300032E0,2.972569905E1
1.021902162E0,-2.964637518E0,-2.941771317E1,3.207875013E0,2.974023177E1
1.024406749E0,-2.743537426E0,-2.944466209E1,3.312925100E0,2.975719402E1
1.026911441E0,-2.516249895E0,-2.946899986E1,3.407112598E0,2.977183036E1
1.029415981E0,-2.280437469E0,-2.949099922E1,3.491400003E0,2.978438020E1
1.031920672E0,-2.042287588E0,-2.951176262E1,3.564687490E0,2.979634320E1
1.034426427E0,-1.796712518E0,-2.953142548E1,3.626975060E0,2.980751943E1
1.036930121E0,-1.546324968E0,-2.954476166E1,3.677025080E0,2.981282569E1
1.039434735E0,-1.288512468E0,-2.955576324E1,3.714974880E0,2.981617755E1
1.041939427E0,-1.007462502E0,-2.959728813E1,3.734499931E0,2.984896875E1
1.044444044E0,-6.445999742E-1,-2.972323799E1,3.700262547E0,2.995961163E1
1.046948669E0,-8.992499858E-2,-2.985510063E1,3.634262562E0,3.007562110E1
1.049453284E0,1.034000039E0,-2.985386276E1,3.422924995E0,3.006723621E1
1.051958128E0,2.621025085E0,-2.952894974E1,3.025825024E0,2.979906479E1
1.054463744E0,5.021637440E0,-2.813249969E1,2.327049971E0,2.867175515E1
1.056967457E0,8.273787498E0,-2.538731194E1,1.118837476E0,2.672495022E1
1.059471994E0,1.209284973E1,-2.111862564E1,-5.231875181E-1,2.434146850E1
1.061976686E0,1.636896324E1,-1.490266228E1,-2.341074944E0,2.226011978E1
1.064481226E0,2.027231216E1,-8.002362251E0,-3.885337591E0,2.213820883E1
1.066985913E0,2.339012527E1,-1.406350017E0,-5.014212608E0,2.396284851E1
1.069490530E0,2.565144920E1,4.450462341E0,-5.765512466E0,2.666541947E1
1.071995374E0,2.686832428E1,9.720974922E0,-6.198087692E0,2.923731339E1
1.074500913E0,2.696718788E1,1.432557487E1,-6.222424984E0,3.116359880E1
1.077004625E0,2.616817474E1,1.804206276E1,-6.055087566E0,3.235666057E1
1.079509238E0,2.459228706E1,2.069429970E1,-5.874274731E0,3.267325706E1
1.082013931E0,2.208401299E1,2.178893661E1,-5.623887539E0,3.152918488E1
1.084518546E0,1.853981209E1,2.092282486E1,-5.235312462E0,2.844112742E1
1.087023161E0,1.448383713E1,1.836450005E1,-4.727112293E0,2.386172648E1
1.089528008E0,1.043267536E1,1.453691196E1,-4.189487457E0,1.837700546E1
1.092032702E0,6.777237415E0,1.020593739E1,-3.636049986E0,1.277939609E1
1.094538469E0,3.825662374E0,6.308774948E0,-3.066799879E0,7.990093582E0
1.097041933E0,1.649724960E0,3.314300060E0,-2.501125097E0,4.467863481E0
1.099546777E0,1.434125006E-1,1.220312476E0,-1.967212439E0,2.319408214E0
1.102051392E0,-8.559374809E-1,-1.528999954E-1,-1.460250020E0,1.699510959E0
1.104556008E0,-1.480324984E0,-1.008149981E0,-9.898625016E-1,2.046351928E0
1.107060623E0,-1.828474998E0,-1.505349994E0,-5.647125244E-1,2.434809984E0
1.109565234E0,-1.986050010E0,-1.758212447E0,-1.908500046E-1,2.659347547E0
1.112069927E0,-2.026337385E0,-1.849925041E0,1.280124933E-1,2.746753184E0
1.114575696E0,-1.987287521E0,-1.830262542E0,3.931125104E-1,2.730148368E0
1.117079160E0,-1.907950044E0,-1.737450004E0,6.044499874E-1,2.650351990E0
1.119583994E0,-1.812525034E0,-1.594587445E0,7.754999995E-1,2.535617552E0
1.122088609E0,-1.708712459E0,-1.429587483E0,9.062625170E-1,2.405146646E0
1.124593224E0,-1.587849975E0,-1.269537449E0,1.007599950E0,2.268975658E0
1.127097840E0,-1.465612531E0,-1.104674935E0,1.077312469E0,2.128128041E0
1.129602455E0,-1.347087502E0,-9.384375215E-1,1.121175051E0,1.988050104E0
1.132107139E0,-1.229799986E0,-7.783874869E-1,1.140837550E0,1.849271587E0
1.134612908E0,-1.113749981E0,-6.330500245E-1,1.138362527E0,1.713785458E0
1.137116371E0,-1.000174999E0,-5.010499954E-1,1.118837476E0,1.582149937E0
1.139621215E0,-8.866000175E-1,-3.837625086E-1,1.079650044E0,1.448784826E0
1.142125802E0,-7.814124823E-1,-2.799499929E-1,1.028362513E0,1.321554737E0
1.144630494E0,-6.825500131E-1,-1.846625060E-1,9.635999799E-1,1.195198595E0
1.147135035E0,-5.872625113E-1,-9.913749993E-2,8.927875161E-1,1.073207832E0
1.149639725E0,-4.980250001E-1,-2.103750035E-2,8.097375035E-1,9.508660798E-1
1.152144561E0,-4.087874889E-1,5.472499877E-2,7.180249691E-1,8.280470354E-1
1.154650177E0,-3.294500113E-1,1.304875016E-1,6.202625036E-1,7.143457646E-1
1.157153871E0,-2.574000061E-1,2.025374919E-1,5.139750242E-1,6.094641288E-1
1.159658407E0,-1.938749999E-1,2.710124850E-1,4.053499997E-1,5.247322220E-1
1.162163129E0,-1.388749927E-1,3.370124996E-1,2.941125035E-1,4.683650854E-1
1.164667744E0,-9.363749623E-2,3.955875039E-1,1.853500009E-1,4.467796736E-1
1.167172590E0,-5.335000157E-2,4.457750022E-1,8.030000329E-2,4.560807668E-1
1.169676977E0,-2.158750035E-2,4.885374904E-1,-1.498750038E-2,4.892438296E-1
1.172181883E0,-2.062499989E-3,5.153499842E-1,-9.679999948E-2,5.243663795E-1
1.174687421E0,1.141249947E-2,5.324000120E-1,-1.615625024E-1,5.564912040E-1
1.177191116E0,1.993750036E-2,5.348749757E-1,-2.103749961E-1,5.751055403E-1
1.179695652E0,2.241249941E-2,5.226374865E-1,-2.421374917E-1,5.764397863E-1
1.182200344E0,2.241249941E-2,4.982999861E-1,-2.580874860E-1,5.616176161E-1
1.184704960E0,1.746249944E-2,4.640625119E-1,-2.605625093E-1,5.324957982E-1
1.187209806E0,1.017499994E-2,4.175874889E-1,-2.520374954E-1,4.878583202E-1
1.189714423E0,1.649999991E-3,3.625875115E-1,-2.373249978E-1,4.333538746E-1
1.192219039E0,-8.112499490E-3,3.015374839E-1,-2.165624946E-1,3.713354022E-1
1.194724652E0,-1.663750038E-2,2.380124927E-1,-1.933249980E-1,3.070851803E-1
1.197228346E0,-2.406249940E-2,1.744875014E-1,-1.688500047E-1,2.439983936E-1
1.199733191E0,-3.382499889E-2,1.097249985E-1,-1.432749927E-1,1.836067248E-1
1.202237794E0,-4.111250117E-2,5.238749832E-2,-1.200374961E-1,1.372723140E-1
1.204742409E0,-4.839999974E-2,-1.374999993E-3,-9.556250274E-2,1.071290928E-1
1.207247100E0,-5.706249923E-2,-4.661250114E-2,-7.356250286E-2,1.041167417E-1
1.209751717E0,-6.063750014E-2,-8.689999580E-2,-5.403750017E-2,1.189477495E-1
1.212256256E0,-6.792499870E-2,-1.186624989E-1,-3.698749840E-2,1.416427518E-1
1.214762100E0,-7.287500054E-2,-1.406625062E-1,-1.979999989E-2,1.596519538E-1
1.217265563E0,-7.658749819E-2,-1.578499973E-1,-5.224999972E-3,1.755265426E-1
1.219770407E0,-7.658749819E-2,-1.663749963E-1,7.012499962E-3,1.832906420E-1
1.222274980E0,-7.782500237E-2,-1.688500047E-1,1.801249944E-2,1.867926798E-1
1.224779672E0,-7.782500237E-2,-1.651374996E-1,2.653750032E-2,1.844759163E-1
1.227284213E0,-7.411249727E-2,-1.541374922E-1,3.148749843E-2,1.739036840E-1
1.229788903E0,-6.792499870E-2,-1.358499974E-1,3.629999980E-2,1.561624706E-1
1.232293749E0,-5.939999968E-2,-1.126125008E-1,3.629999980E-2,1.323919381E-1
1.234799353E0,-4.716249928E-2,-8.208750188E-2,3.396249935E-2,1.005788778E-1
1.237302971E0,-3.135000169E-2,-5.279999971E-2,2.653750032E-2,6.689470457E-2
1.239807584E0,-1.429999992E-2,-2.337500080E-2,1.553750038E-2,3.150070759E-2
1.242312200E0,4.124999978E-4,5.912499968E-3,4.537499975E-3,7.464363211E-3
1.244816892E0,1.388750039E-2,3.396249935E-2,-2.749999985E-3,3.679506121E-2
1.247321504E0,2.241249941E-2,5.472499877E-2,-8.799999952E-3,5.978783839E-2
1.249826120E0,2.969999984E-2,6.696250290E-2,-8.799999952E-3,7.378012459E-2
1.252330735E0,2.846249938E-2,7.438749820E-2,-8.799999952E-3,8.013147795E-2
1.254836579E0,2.612499893E-2,7.191249728E-2,-7.562499959E-3,7.688377098E-2
1.257340197E0,2.241249941E-2,6.448750198E-2,-6.462499965E-3,6.857639497E-2
1.259844796E0,1.636249945E-2,5.348749831E-2,-5.224999972E-3,5.617779355E-2
1.262349411E0,7.699999958E-3,4.015000165E-2,-5.224999972E-3,4.121423609E-2
1.264854104E0,-8.249999955E-4,2.914999984E-2,-5.224999972E-3,2.962606522E-2
1.267358721E0,-5.637499969E-3,1.691249944E-2,-5.224999972E-3,1.857726212E-2
1.269863565E0,-1.306249946E-2,7.149999961E-3,-3.987499978E-3,1.541595108E-2
1.272368178E0,-2.034999989E-2,-1.374999993E-4,-3.987499978E-3,2.073744338E-2
1.274873791E0,-2.639999986E-2,-6.324999966E-3,-3.987499978E-3,2.743839961E-2
1.277377485E0,-2.639999986E-2,-1.237499993E-2,-2.749999985E-3,2.928588595E-2
1.279882099E0,-2.763750032E-2,-1.608750038E-2,-2.749999985E-3,3.209675361E-2
1.282386945E0,-2.639999986E-2,-1.856249943E-2,-1.512499992E-3,3.230811096E-2
1.284891539E0,-2.406249940E-2,-1.979999989E-2,-1.512499992E-3,3.119826164E-2
1.287396155E0,-2.158750035E-2,-1.979999989E-2,-1.512499992E-3,2.933168634E-2
1.289900770E0,-1.787500083E-2,-1.732499897E-2,-1.512499992E-3,2.493910384E-2
1.292405460E0,-1.306249946E-2,-1.484999992E-2,-1.512499992E-3,1.983529798E-2
1.294911230E0,-9.349999949E-3,-1.003750041E-2,-1.512499992E-3,1.380078149E-2
1.297414924E0,-5.637499969E-3,-5.087499972E-3,-1.512499992E-3,7.742849482E-3
1.299919307E0,-3.299999982E-3,-1.374999993E-4,-1.512499992E-3,3.632707304E-3
1.302424153E0,-8.249999955E-4,7.149999961E-3,-1.512499992E-3,7.354643476E-3
1.304928845E0,4.124999978E-4,1.196249947E-2,-2.749999985E-4,1.197276805E-2
1.307433463E0,4.124999978E-4,1.319999993E-2,-2.749999985E-4,1.320930654E-2
1.309938078E0,4.124999978E-4,1.567500085E-2,9.624999948E-4,1.570993998E-2
1.312442616E0,1.649999991E-3,1.443750039E-2,9.624999948E-4,1.456332118E-2
1.314948461E0,4.124999978E-4,1.319999993E-2,9.624999948E-4,1.324147124E-2
1.317452168E0,1.649999991E-3,1.196249947E-2,9.624999948E-4,1.211405381E-2
1.319956781E0,-8.249999955E-4,1.072499994E-2,9.624999948E-4,1.079965995E-2
1.322461397E0,-8.249999955E-4,9.624999948E-3,9.624999948E-4,9.708123157E-3
1.324966089E0,-2.062499989E-3,5.912499968E-3,-2.749999985E-4,6.267949192E-3
1.327470639E0,-8.249999955E-4,2.199999988E-3,9.624999948E-4,2.539100467E-3
1.329975253E0,-8.249999955E-4,-1.374999993E-4,9.624999948E-4,1.275122536E-3
1.332479945E0,-3.299999982E-3,-3.849999979E-3,-2.749999985E-4,5.078200933E-3
1.334985714E0,-3.299999982E-3,-7.562499959E-3,9.624999948E-4,8.307094062E-3
1.337489394E0,-3.299999982E-3,-7.562499959E-3,-2.749999985E-4,8.255727134E-3
1.339994007E0,-2.062499989E-3,-8.799999952E-3,-2.749999985E-4,9.042650627E-3
1.342498622E0,-8.249999955E-4,-8.799999952E-3,-2.749999985E-4,8.842864307E-3
1.345003315E0,4.124999978E-4,-7.562499959E-3,-2.749999985E-4,7.578732538E-3
1.347507932E0,-8.249999955E-4,-7.562499959E-3,9.624999948E-4,7.668013880E-3
1.350012776E0,-8.249999955E-4,-5.087499972E-3,9.624999948E-4,5.243060862E-3
1.352517394E0,-8.249999955E-4,-5.087499972E-3,-2.749999985E-4,5.161289176E-3
1.355023007E0,4.124999978E-4,-5.087499972E-3,-1.512499992E-3,5.323576659E-3
1.357526711E0,-2.062499989E-3,-2.612499986E-3,-2.749999985E-4,3.339863377E-3
1.360031325E0,-2.062499989E-3,-1.374999993E-3,-1.512499992E-3,2.903822896E-3
1.362535940E0,-2.062499989E-3,-1.374999993E-3,-2.749999985E-4,2.494024094E-3
1.365040556E0,-2.062499989E-3,2.199999988E-3,-2.749999985E-4,3.028123371E-3
1.367545411E0,-2.062499989E-3,4.674999975E-3,9.624999948E-4,5.199609332E-3
1.370050028E0,-2.062499989E-3,5.912499968E-3,-1.512499992E-3,6.441988691E-3
1.372554718E0,-8.249999955E-4,4.674999975E-3,-2.749999985E-4,4.755194502E-3
1.375060257E0,-2.062499989E-3,4.674999975E-3,-2.749999985E-4,5.117143340E-3
1.377563980E0,-2.062499989E-3,2.199999988E-3,9.624999948E-4,3.165487702E-3
1.380068594E0,-4.399999976E-3,4.674999975E-3,9.624999948E-4,6.491689364E-3
1.382573209E0,-4.399999976E-3,9.624999948E-4,9.624999948E-4,4.605736887E-3
1.385078055E0,-2.062499989E-3,9.624999948E-4,-2.749999985E-4,2.292583138E-3
1.387582668E0,-4.399999976E-3,9.624999948E-4,-2.749999985E-4,4.512430723E-3
1.390087283E0,-2.062499989E-3,2.199999988E-3,-2.749999985E-4,3.028123371E-3
1.392591898E0,-3.299999982E-3,9.624999948E-4,9.624999948E-4,3.569707602E-3
1.395097512E0,-3.299999982E-3,3.437499981E-3,-2.749999985E-4,4.773052588E-3
1.397601230E0,-8.249999955E-4,4.674999975E-3,-2.749999985E-4,4.755194502E-3
1.400105843E0,-8.249999955E-4,2.199999988E-3,-2.749999985E-4,2.365639436E-3
1.402610690E0,-2.062499989E-3,9.624999948E-4,-2.749999985E-4,2.292583138E-3
1.405115307E0,-8.249999955E-4,-1.374999993E-4,-2.749999985E-4,8.804295779E-4
1.407619997E0,-8.249999955E-4,-1.374999993E-3,-2.749999985E-4,1.626921932E-3
1.410124626E0,-8.249999955E-4,-1.374999993E-3,-2.749999985E-4,1.626921932E-3
1.412629470E0,-2.062499989E-3,-1.374999993E-3,-2.749999985E-4,2.494024094E-3
1.415135085E0,-2.062499989E-3,-1.374999993E-4,9.624999948E-4,2.280179531E-3
1.417638703E0,4.124999978E-4,-1.374999993E-3,-2.749999985E-4,1.461645041E-3
1.420143316E0,-3.299999982E-3,-1.374999993E-3,-1.512499992E-3,3.881788388E-3
1.422648013E0,-2.062499989E-3,9.624999948E-4,-2.749999985E-4,2.292583138E-3
1.425152629E0,-2.062499989E-3,9.624999948E-4,-2.749999985E-4,2.292583138E-3
1.427657244E0,-8.249999955E-4,2.199999988E-3,-2.749999985E-4,2.365639436E-3
1.430162090E0,-2.062499989E-3,-1.374999993E-4,-2.749999985E-4,2.085290736E-3
1.432666491E0,-2.062499989E-3,-1.374999993E-4,-2.749999985E-4,2.085290736E-3
1.435172258E0,4.124999978E-4,-1.374999993E-4,-2.749999985E-4,5.144778879E-4
1.437675952E0,4.124999978E-4,-1.374999993E-3,-2.749999985E-4,1.461645041E-3
1.440180643E0,4.124999978E-4,-2.612499986E-3,-2.749999985E-4,2.659123431E-3
1.442685263E0,-2.062499989E-3,-1.374999993E-3,-2.749999985E-4,2.494024094E-3
1.445189879E0,-3.299999982E-3,-1.374999993E-4,9.624999948E-4,3.440248882E-3
1.447694494E0,-2.062499989E-3,2.199999988E-3,-2.749999985E-4,3.028123371E-3
1.450199109E0,-2.062499989E-3,3.437499981E-3,-2.749999985E-4,4.018200757E-3
1.452703979E0,-8.249999955E-4,3.437499981E-3,-2.749999985E-4,3.545794144E-3
1.455209595E0,-2.062499989E-3,4.674999975E-3,-2.749999985E-4,5.117143340E-3
1.457713212E0,-8.249999955E-4,4.674999975E-3,-2.749999985E-4,4.755194502E-3
1.460217826E0,-8.249999955E-4,4.674999975E-3,-2.749999985E-4,4.755194502E-3
1.462722518E0,-2.062499989E-3,3.437499981E-3,9.624999948E-4,4.122707674E-3
1.465227133E0,-3.299999982E-3,2.199999988E-3,-2.749999985E-4,3.975628860E-3
1.467731980E0,-3.299999982E-3,9.624999948E-4,9.624999948E-4,3.569707602E-3
1.470236597E0,-3.299999982E-3,-1.374999993E-4,9.624999948E-4,3.440248882E-3
1.472741302E0,-2.062499989E-3,-1.374999993E-3,-2.749999985E-4,2.494024094E-3
1.475247071E0,-2.062499989E-3,-1.374999993E-4,9.624999948E-4,2.280179531E-3
1.477750766E0,-8.249999955E-4,-1.374999993E-3,9.624999948E-4,1.870202185E-3
1.480255148E0,-3.299999982E-3,-1.374999993E-4,-2.749999985E-4,3.314291950E-3
1.482759995E0,-8.249999955E-4,9.624999948E-4,-2.749999985E-4,1.297172399E-3
1.485264696E0,-3.299999982E-3,9.624999948E-4,9.624999948E-4,3.569707602E-3
1.487769236E0,-2.062499989E-3,-1.374999993E-4,9.624999948E-4,2.280179531E-3
1.490273850E0,-8.249999955E-4,-1.374999993E-4,-2.749999985E-4,8.804295779E-4
1.492778465E0,-8.249999955E-4,-1.374999993E-4,-2.749999985E-3,2.874374916E-3
1.495284311E0,1.649999991E-3,-1.374999993E-4,-3.987499978E-3,4.317587555E-3
1.497787775E0,4.124999978E-3,9.624999948E-4,-5.224999972E-3,6.726266108E-3
