"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.299836869E0,2.569875121E-1,2.288000107E0,3.198249936E-1,2.324494590E0
5.302341513E0,2.655124962E-1,2.367475033E0,3.466374874E-1,2.407403677E0
5.304846205E0,2.655124962E-1,2.453000069E0,3.771624863E-1,2.495988334E0
5.307350823E0,2.716999948E-1,2.550762415E0,4.126375020E-1,2.598168488E0
5.309855438E0,2.789874971E-1,2.661862373E0,4.492124915E-1,2.713878623E0
5.312360053E0,2.972750068E-1,2.788912535E0,4.908750057E-1,2.847343293E0
5.314865898E0,3.229874969E-1,2.922149897E0,5.336375237E-1,2.987984262E0
5.317369284E0,3.510375023E-1,3.056487560E0,5.774999857E-1,3.130311449E0
5.319874128E0,3.840374947E-1,3.197012424E0,6.252124906E-1,3.280131689E0
5.322378739E0,4.243249893E-1,3.354587555E0,6.752625108E-1,3.448084804E0
5.324883354E0,4.646124840E-1,3.535399914E0,7.265499830E-1,3.639064741E0
5.327387970E0,5.123249888E-1,3.741925001E0,7.803124785E-1,3.856600468E0
5.329892662E0,5.600374937E-1,3.971549988E0,8.390250206E-1,4.097659611E0
5.332397508E0,6.100875139E-1,4.217124939E0,9.025499821E-1,4.355564946E0
5.334903123E0,6.576625109E-1,4.484700203E0,9.697874784E-1,4.635250116E0
5.337406741E0,6.991875172E-1,4.760799885E0,1.043074965E0,4.923625099E0
5.339911354E0,7.358999848E-1,5.040612698E0,1.118837476E0,5.215469533E0
5.342415970E0,7.639499903E-1,5.314237595E0,1.196937442E0,5.500672690E0
5.344920585E0,7.871875167E-1,5.578100204E0,1.273937464E0,5.775619684E0
5.347425185E0,8.018999696E-1,5.838387489E0,1.354512453E0,6.046860013E0
5.349929878E0,8.054749966E-1,6.099774837E0,1.436462522E0,6.318185468E0
5.352434495E0,7.981874943E-1,6.364874840E0,1.519512534E0,6.592241906E0
5.354940262E0,7.737125158E-1,6.633687496E0,1.600087523E0,6.867657602E0
5.357443726E0,7.358999848E-1,6.885312557E0,1.674612522E0,7.124142397E0
5.359948566E0,6.846125126E-1,7.137074947E0,1.744325042E0,7.378970318E0
5.362453181E0,6.198499799E-1,7.387462616E0,1.804137468E0,7.629792258E0
5.364957874E0,5.478000045E-1,7.635512352E0,1.850612521E0,7.875652381E0
5.367462491E0,4.707999825E-1,7.877375126E0,1.884850025E0,8.113405642E0
5.369967106E0,3.900874853E-1,8.111949921E0,1.910424948E0,8.342998456E0
5.372471707E0,3.070375025E-1,8.329475403E0,1.923900008E0,8.554286864E0
5.374977474E0,2.239875048E-1,8.529812813E0,1.926375031E0,8.747502374E0
5.377480938E0,1.507000029E-1,8.721625328E0,1.922662497E0,8.932305969E0
5.379985551E0,7.741250098E-2,8.899962425E0,1.915374994E0,9.104064215E0
5.382490176E0,1.017499994E-2,9.056300163E0,1.905612469E0,9.254622362E0
5.384995023E0,-5.087500066E-2,9.193112373E0,1.890900016E0,9.385702224E0
5.387499640E0,-1.021625027E-1,9.315349579E0,1.871374965E0,9.502011325E0
5.390004330E0,-1.424500048E-1,9.424112320E0,1.843187451E0,9.603724538E0
5.392508948E0,-1.742125005E-1,9.513212204E0,1.810325027E0,9.685496019E0
5.395014787E0,-2.011625022E-1,9.577975273E0,1.772374988E0,9.742658250E0
5.397518481E0,-2.219250053E-1,9.636687279E0,1.732087493E0,9.793626473E0
5.400022864E0,-2.366375029E-1,9.695262909E0,1.688087463E0,9.843970716E0
5.402527710E0,-2.476374954E-1,9.738024712E0,1.640512466E0,9.878346560E0
5.405032327E0,-2.536875010E-1,9.775975227E0,1.594037533E0,9.908330064E0
5.407536943E0,-2.597374916E-1,9.811312675E0,1.546324968E0,9.935816066E0
5.410041558E0,-2.586374879E-1,9.849262238E0,1.496274948E0,9.965625856E0
5.412546174E0,-2.634499967E-1,9.881025314E0,1.447462440E0,9.989955689E0
5.415051787E0,-2.671625018E-1,9.900549889E0,1.394937515E0,1.000190555E1
5.417555481E0,-2.707374990E-1,9.892024994E0,1.339937449E0,9.986034731E0
5.420060095E0,-2.756874859E-1,9.866312027E0,1.279987454E0,9.952812893E0
5.422564710E0,-2.756874859E-1,9.824787140E0,1.215224981E0,9.903495226E0
5.425069325E0,-2.696374953E-1,9.767312050E0,1.151700020E0,9.838673792E0
5.427574249E0,-2.574000061E-1,9.701450348E0,1.088174939E0,9.765680638E0
5.430078784E0,-2.414499968E-1,9.637925148E0,1.021075010E0,9.694869439E0
5.432583399E0,-2.206874937E-1,9.571925163E0,9.635999799E-1,9.622836340E0
5.435089013E0,-2.059749961E-1,9.509637833E0,9.147874713E-1,9.555756041E0
5.437592707E0,-1.913999915E-1,9.459449768E0,8.720250130E-1,9.501486804E0
5.440097244E0,-1.766874939E-1,9.419162750E0,8.377875090E-1,9.457998377E0
5.442601931E0,-1.681624949E-1,9.389875412E0,8.120750189E-1,9.426425872E0
5.445106546E0,-1.718750000E-1,9.384924889E0,7.975000143E-1,9.420316473E0
5.447611162E0,-1.841125041E-1,9.408162117E0,7.962625027E-1,9.443592844E0
5.450116008E0,-2.121624947E-1,9.457112312E0,8.023124933E-1,9.493455195E0
5.452620712E0,-2.499749959E-1,9.519399643E0,8.207374811E-1,9.557984467E0
5.455126479E0,-3.001624942E-1,9.588974953E0,8.438374996E-1,9.630711287E0
5.457629943E0,-3.660250008E-1,9.657449722E0,8.732625246E-1,9.703756843E0
5.460134556E0,-4.504500031E-1,9.695262909E0,9.025499821E-1,9.747595834E0
5.462639095E0,-5.493124723E-1,9.712450027E0,9.330750108E-1,9.772617802E0
5.465143787E0,-6.580749750E-1,9.720974922E0,9.623624682E-1,9.790636222E0
5.467648404E0,-7.741249800E-1,9.730737686E0,9.880750179E-1,9.811361661E0
5.470153249E0,-9.061250091E-1,9.755212784E0,1.013649940E0,9.849503804E0
5.472657866E0,-1.035650015E0,9.779549599E0,1.025887489E0,9.887598619E0
5.475163710E0,-1.155274987E0,9.797974586E0,1.025887489E0,9.919042869E0
5.477667088E0,-1.266512513E0,9.819974899E0,1.018599987E0,9.953567546E0
5.480171778E0,-1.376374960E0,9.835787773E0,1.007599950E0,9.982604210E0
5.482676394E0,-1.475374937E0,9.846787453E0,9.990749955E-1,1.000670301E1
5.485181009E0,-1.567087531E0,9.848025322E0,9.953625202E-1,1.002148256E1
5.487685624E0,-1.647662520E0,9.849262238E0,9.916499853E-1,1.003524430E1
5.490190470E0,-1.718474984E0,9.852837563E0,9.916499853E-1,1.005061859E1
5.492695088E0,-1.773474932E0,9.865075111E0,9.893124700E-1,1.007192432E1
5.495200701E0,-1.821187496E0,9.887074471E0,9.893124700E-1,1.010196539E1
5.497704328E0,-1.866287470E0,9.933549881E0,9.880750179E-1,1.015552728E1
5.500209018E0,-1.910287499E0,1.000078773E1,9.831249714E-1,1.022895343E1
5.502713556E0,-1.948237538E0,1.005564976E1,9.733625054E-1,1.028878788E1
5.505218249E0,-1.982475042E0,1.010459995E1,9.635999799E-1,1.034222763E1
5.507722870E0,-2.011762381E0,1.013883781E1,9.563124776E-1,1.038064322E1
5.510227714E0,-2.032525063E0,1.016069984E1,9.488874674E-1,1.040535280E1
5.512732332E0,-2.052049875E0,1.016812515E1,9.453125000E-1,1.041610741E1
5.515237945E0,-2.064287424E0,1.015836239E1,9.453125000E-1,1.040899730E1
5.517741562E0,-2.069099903E0,1.013636208E1,9.488874674E-1,1.038881119E1
5.520246176E0,-2.066762447E0,1.009717464E1,9.587875009E-1,1.035102489E1
5.522750791E0,-2.056999922E0,1.004588699E1,9.697874784E-1,1.030007679E1
5.525255484E0,-2.039812565E0,9.986075401E0,9.807875156E-1,1.023935942E1
5.527760101E0,-2.014237404E0,9.921312332E0,9.941250086E-1,1.017240754E1
5.530264716E0,-1.982475042E0,9.854074478E0,1.008837461E0,1.010201684E1
5.532769332E0,-1.945762515E0,9.782025337E0,1.023412466E0,1.002603534E1
5.535275099E0,-1.907950044E0,9.707499504E0,1.041837454E0,9.947926682E0
5.537778793E0,-1.868762493E0,9.629262924E0,1.058887482E0,9.865912042E0
5.540283417E0,-1.828474998E0,9.548686981E0,1.079650044E0,9.781941939E0
5.542788032E0,-1.789425015E0,9.457112312E0,1.100412488E0,9.687616983E0
5.545292647E0,-1.746662498E0,9.345874786E0,1.119937539E0,9.573424962E0
5.547797340E0,-1.703899980E0,9.213874817E0,1.134649992E0,9.438548346E0
5.550301957E0,-1.658662438E0,9.061249733E0,1.145650029E0,9.282775544E0
5.552806573E0,-1.606137514E0,8.881674767E0,1.155412436E0,9.099384719E0
5.555312340E0,-1.552374959E0,8.671437263E0,1.160362482E0,8.885388754E0
5.557815803E0,-1.491325021E0,8.429574966E0,1.163937449E0,8.639243880E0
5.560320647E0,-1.429037452E0,8.153474808E0,1.166412473E0,8.359534529E0
5.562825263E0,-1.364274979E0,7.857850075E0,1.170125008E0,8.060784487E0
5.565329955E0,-1.297037482E0,7.551225185E0,1.172462463E0,7.750998404E0
5.567834496E0,-1.224987507E0,7.233600140E0,1.178650022E0,7.430664926E0
5.570339134E0,-1.147987485E0,6.920787334E0,1.182362437E0,7.114292201E0
5.572843751E0,-1.066174984E0,6.614162445E0,1.183462501E0,6.803268144E0
5.575349519E0,-9.842249751E-1,6.318537235E0,1.182362437E0,6.503121753E0
5.577853213E0,-9.011750221E-1,6.028962612E0,1.176174998E0,6.208372913E0
5.580357836E0,-8.241750002E-1,5.754099846E0,1.165174961E0,5.928453606E0
5.582862452E0,-7.521250248E-1,5.491337299E0,1.149362445E0,5.660522186E0
5.585367067E0,-6.898375154E-1,5.244662285E0,1.129837513E0,5.409148832E0
5.587871682E0,-6.360750198E-1,5.014900208E0,1.110175014E0,5.175548675E0
5.590376375E0,-5.945500135E-1,4.801087379E0,1.087074995E0,4.958393065E0
5.592880992E0,-5.615500212E-1,4.605700016E0,1.061362505E0,4.759653499E0
5.595386759E0,-5.358374715E-1,4.428462505E0,1.036887527E0,4.579687511E0
5.597890454E0,-5.212625265E-1,4.266075134E0,1.012549996E0,4.415469303E0
5.600395067E0,-5.139750242E-1,4.117024899E0,9.868375063E-1,4.264728902E0
5.602899444E0,-5.187875032E-1,3.980074883E0,9.648374915E-1,4.128080417E0
5.605404288E0,-5.322625041E-1,3.853024960E0,9.391250014E-1,4.001382321E0
5.607908905E0,-5.517874956E-1,3.729687452E0,9.160249829E-1,3.879966456E0
5.610413521E0,-5.774999857E-1,3.617349863E0,8.952624798E-1,3.770970853E0
5.612918141E0,-6.092625260E-1,3.511062384E0,8.755999804E-1,3.669527928E0
5.615423985E0,-6.458374858E-1,3.399825096E0,8.610249758E-1,3.566129660E0
5.617927449E0,-6.776000261E-1,3.308249950E0,8.512625098E-1,3.482571951E0
5.620432062E0,-7.057874799E-1,3.237299919E0,8.463125229E-1,3.419720986E0
5.622936678E0,-7.313625216E-1,3.176249981E0,8.450750113E-1,3.367136299E0
5.625441524E0,-7.583125234E-1,3.127437592E0,8.450750113E-1,3.327169299E0
5.627946141E0,-7.851250172E-1,3.084675074E0,8.512625098E-1,3.294888384E0
5.630450831E0,-8.144124746E-1,3.051675081E0,8.536000252E-1,3.271791785E0
5.632955449E0,-8.449375033E-1,3.017437458E0,8.573125005E-1,3.248666330E0
5.635461201E0,-8.766999841E-1,2.992962599E0,8.634999990E-1,3.236056277E0
5.637964665E0,-9.048874974E-1,2.974674940E0,8.707875013E-1,3.228898149E0
5.640469278E0,-9.354124665E-1,2.952674866E0,8.768374920E-1,3.219026147E0
5.642973893E0,-9.659374952E-1,2.934387445E0,8.842625022E-1,3.213344846E0
5.645478740E0,-9.964625239E-1,2.913625002E0,8.890749812E-1,3.205090098E0
5.647983367E0,-1.025750041E0,2.891624928E0,8.927875161E-1,3.195422885E0
5.650487982E0,-1.051462531E0,2.876912594E0,8.927875161E-1,3.190496682E0
5.652992598E0,-1.073462486E0,2.867150068E0,8.927875161E-1,3.189034458E0
5.655498211E0,-1.094225049E0,2.861099958E0,8.866000175E-1,3.188931015E0
5.658001895E0,-1.113749981E0,2.861099958E0,8.780750036E-1,3.193328625E0
5.660506509E0,-1.133275032E0,2.858624935E0,8.658375144E-1,3.194639795E0
5.663011124E0,-1.152799964E0,2.859862566E0,8.500249982E-1,3.198484665E0
5.665515740E0,-1.171224952E0,2.861099958E0,8.305000067E-1,3.201154654E0
5.668020346E0,-1.190750003E0,2.858624935E0,8.133124709E-1,3.201733790E0
5.670525192E0,-1.211512446E0,2.852437496E0,7.950249910E-1,3.199410385E0
5.673029810E0,-1.233512521E0,2.839099884E0,7.790749669E-1,3.192021161E0
5.675535423E0,-1.257987499E0,2.821912527E0,7.680749893E-1,3.183655454E0
5.678039040E0,-1.279987454E0,2.801150084E0,7.595499754E-1,3.172022358E0
5.680543731E0,-1.306800008E0,2.779150009E0,7.534999847E-1,3.162145357E0
5.683048346E0,-1.337324977E0,2.753575087E0,7.473124862E-1,3.151045827E0
5.685553192E0,-1.375275016E0,2.713287592E0,7.339749932E-1,3.129221983E0
5.688057810E0,-1.420374990E0,2.664337397E0,7.119749784E-1,3.102106904E0
5.690562468E0,-1.475374937E0,2.605762482E0,6.777374744E-1,3.070188496E0
5.693067083E0,-1.537662506E0,2.538525105E0,6.349750161E-1,3.035079729E0
5.695572697E0,-1.603662491E0,2.463999987E0,5.836874843E-1,2.997285505E0
5.698076391E0,-1.673375010E0,2.384525061E0,5.274500251E-1,2.960464021E0
5.700581017E0,-1.739237547E0,2.309999943E0,4.712125063E-1,2.929690804E0
5.703085556E0,-1.801662445E0,2.245374918E0,4.151124954E-1,2.908610402E0
5.705590248E0,-1.857762456E0,2.189137459E0,3.613499999E-1,2.893817199E0
5.708094866E0,-1.909049988E0,2.138949871E0,3.123999834E-1,2.883950790E0
5.710599682E0,-1.953050017E0,2.088900089E0,2.708750069E-1,2.872504347E0
5.713104299E0,-1.990999937E0,2.041325092E0,2.343000025E-1,2.861116106E0
5.715609913E0,-2.017812490E0,1.998562455E0,2.037750036E-1,2.847339703E0
5.718113530E0,-2.035000086E0,1.968037486E0,1.792999953E-1,2.836643330E0
5.720618158E0,-2.039812565E0,1.944800019E0,1.560624987E-1,2.822665038E0
5.723122851E0,-2.031287432E0,1.928849936E0,1.402499974E-1,2.804685502E0
5.725627466E0,-2.015337467E0,1.920325041E0,1.267749965E-1,2.786629733E0
5.728132081E0,-1.988525033E0,1.919087529E0,1.170125008E-1,2.766011691E0
5.730636697E0,-1.956762433E0,1.925274968E0,1.108250022E-1,2.747341461E0
5.733141543E0,-1.916474938E0,1.935037494E0,1.084875017E-1,2.725622100E0
5.735647081E0,-1.868762493E0,1.953325033E0,1.132999957E-1,2.705658668E0
5.738150776E0,-1.817474961E0,1.976562500E0,1.230624989E-1,2.687965575E0
5.740655379E0,-1.762475014E0,2.005850077E0,1.365374923E-1,2.673648292E0
5.743159995E0,-1.702662468E0,2.035137415E0,1.548250020E-1,2.657971888E0
5.745664610E0,-1.645187497E0,2.071850061E0,1.755875051E-1,2.651421421E0
5.748169225E0,-1.588950038E0,2.108424902E0,1.975875050E-1,2.647500446E0
5.750674153E0,-1.531612515E0,2.147612572E0,2.195875049E-1,2.646940749E0
5.753178771E0,-1.480324984E0,2.180612564E0,2.403499931E-1,2.646545169E0
5.755684384E0,-1.433850050E0,2.209899902E0,2.563000023E-1,2.646747671E0
5.758188002E0,-1.397274971E0,2.233137369E0,2.708750069E-1,2.648141447E0
5.760692629E0,-1.364274979E0,2.240424871E0,2.806375027E-1,2.638087798E0
5.763197244E0,-1.334849954E0,2.231899977E0,2.880625129E-1,2.616520957E0
5.765701860E0,-1.312849998E0,2.208662510E0,2.953499854E-1,2.586309497E0
5.768206552E0,-1.290987492E0,2.174424887E0,3.038749993E-1,2.546981018E0
5.770711178E0,-1.267750025E0,2.131662607E0,3.148750067E-1,2.500064372E0
5.773215794E0,-1.251799941E0,2.079137564E0,3.283500075E-1,2.449005886E0
5.775721561E0,-1.238325000E0,2.025374889E0,3.429250121E-1,2.398580791E0
5.778225255E0,-1.224987507E0,1.969137430E0,3.588750064E-1,2.346675922E0
5.780729855E0,-1.220037460E0,1.911800027E0,3.746874928E-1,2.298665148E0
5.783234470E0,-1.213987470E0,1.851850033E0,3.906374872E-1,2.248490998E0
5.785739162E0,-1.211512446E0,1.798225045E0,4.053499997E-1,2.205829627E0
5.788243780E0,-1.212749958E0,1.741987467E0,4.186874926E-1,2.163465279E0
5.790748410E0,-1.215224981E0,1.691937447E0,4.309250116E-1,2.127233049E0
5.793253254E0,-1.220037460E0,1.642987490E0,4.394499958E-1,2.093087575E0
5.795758793E0,-1.229799986E0,1.597749949E0,4.444000125E-1,2.064631753E0
5.798262256E0,-1.245749950E0,1.546462536E0,4.481124878E-1,2.035741662E0
5.800766870E0,-1.265275002E0,1.492699981E0,4.481124878E-1,2.007455819E0
5.803271730E0,-1.290987492E0,1.436599970E0,4.444000125E-1,1.981908057E0
5.805776347E0,-1.325087547E0,1.376649976E0,4.383499920E-1,1.960401204E0
5.808281038E0,-1.365512490E0,1.314362526E0,4.334000051E-1,1.944224466E0
5.810785655E0,-1.409374952E0,1.252074957E0,4.248749912E-1,1.932497920E0
5.813290270E0,-1.459562540E0,1.189787507E0,4.163500071E-1,1.928539460E0
5.815796024E0,-1.513324976E0,1.127499938E0,4.089249969E-1,1.930965625E0
5.818299718E0,-1.571900010E0,1.072499990E0,4.003999829E-1,1.944594050E0
5.820804331E0,-1.634187460E0,1.016262531E0,3.918749988E-1,1.963905344E0
5.823308947E0,-1.696475029E0,9.662125111E-1,3.869250119E-1,1.990302767E0
5.825813562E0,-1.759999990E0,9.149249792E-1,3.856875002E-1,2.020752962E0
5.828318197E0,-1.821187496E0,8.709250093E-1,3.881624937E-1,2.055700462E0
5.830822812E0,-1.881000042E0,8.354499936E-1,3.943499923E-1,2.095626342E0
5.833327427E0,-1.939712524E0,8.049250245E-1,3.991625011E-1,2.137690266E0
5.835833274E0,-1.995812535E0,7.829250097E-1,4.053499997E-1,2.181867977E0
5.838336737E0,-2.048337460E0,7.682124972E-1,4.089249969E-1,2.225546324E0
5.840841581E0,-2.096050024E0,7.609249949E-1,4.126375020E-1,2.267752689E0
5.843346197E0,-2.141287565E0,7.523999810E-1,4.138749838E-1,2.307056712E0
5.845850812E0,-2.181575060E0,7.499250174E-1,4.163500071E-1,2.344142616E0
5.848355427E0,-2.218149900E0,7.499250174E-1,4.199250042E-1,2.378847099E0
5.850860043E0,-2.249912500E0,7.548750043E-1,4.236375093E-1,2.410686888E0
5.853364658E0,-2.276862383E0,7.646374702E-1,4.248749912E-1,2.439116957E0
5.855870504E0,-2.303674936E0,7.706875205E-1,4.248749912E-1,2.466048707E0
5.858374170E0,-2.325675011E0,7.756375074E-1,4.236375093E-1,2.487940220E0
5.860878783E0,-2.347675085E0,7.756375074E-1,4.174500108E-1,2.507480082E0
5.863383170E0,-2.369674921E0,7.646374702E-1,4.089249969E-1,2.523340909E0
5.865888014E0,-2.396625042E0,7.474499941E-1,3.979249895E-1,2.541817732E0
5.868392631E0,-2.422199965E0,7.193999887E-1,3.845874965E-1,2.555874910E0
5.870897322E0,-2.449150085E0,6.791124940E-1,3.723500073E-1,2.568691194E0
5.873401939E0,-2.469912529E0,6.326375008E-1,3.625875115E-1,2.575299558E0
5.875907706E0,-2.489437580E0,5.813499689E-1,3.539249897E-1,2.580800293E0
5.878411170E0,-2.501674891E0,5.300624967E-1,3.528249860E-1,2.581439323E0
5.880915802E0,-2.504012585E0,4.811125100E-1,3.588750064E-1,2.574944571E0
5.883420648E0,-2.502912521E0,4.323000014E-1,3.723500073E-1,2.567118795E0
5.885925266E0,-2.485724926E0,3.858250082E-1,3.894000053E-1,2.545451180E0
5.888429881E0,-2.462487459E0,3.382500112E-1,4.101625085E-1,2.519224254E0
5.890934571E0,-2.424674988E0,2.905375063E-1,4.321624935E-1,2.479964770E0
5.893439189E0,-2.374624968E0,2.429624945E-1,4.541625082E-1,2.429843224E0
5.895944956E0,-2.312337399E0,1.952500045E-1,4.724499881E-1,2.368171404E0
5.898448650E0,-2.241387606E0,1.414874941E-1,4.908750057E-1,2.298868283E0
5.900953038E0,-2.162050009E0,8.043749630E-2,5.079249740E-1,2.222367704E0
5.903457653E0,-2.071574926E0,8.387500420E-3,5.226374865E-1,2.136502508E0
5.905962499E0,-1.980000019E0,-7.108750194E-2,5.359749794E-1,2.052491824E0
5.908467117E0,-1.884712458E0,-1.663749963E-1,5.457375050E-1,1.969175236E0
5.910971732E0,-1.785712481E0,-2.726624906E-1,5.519250035E-1,1.888844913E0
5.913476423E0,-1.683137536E0,-3.849999905E-1,5.519250035E-1,1.812677072E0
5.915982192E0,-1.575612545E0,-4.937624931E-1,5.457375050E-1,1.739018607E0
5.918485655E0,-1.463137507E0,-5.975750089E-1,5.336375237E-1,1.668123576E0
5.920990504E0,-1.345849991E0,-7.100499868E-1,5.091624856E-1,1.604596404E0
5.923495120E0,-1.216462493E0,-8.101499677E-1,4.786374867E-1,1.537926465E0
5.925999735E0,-1.077175021E0,-9.066749811E-1,4.419249892E-1,1.475690768E0
5.928504351E0,-9.256500006E-1,-9.959124923E-1,4.016374946E-1,1.417738443E0
5.931008947E0,-7.680749893E-1,-1.081437469E0,3.625875115E-1,1.375105775E0
5.933513639E0,-5.920749903E-1,-1.157199979E0,3.221625090E-1,1.339198741E0
5.936019409E0,-4.087874889E-1,-1.228012443E0,2.843500078E-1,1.325132709E0
5.938522872E0,-2.072124928E-1,-1.291537523E0,2.465374917E-1,1.331084868E0
5.941027486E0,2.887499984E-3,-1.345299959E0,2.048749924E-1,1.360813757E0
5.943532101E0,2.081750035E-1,-1.372112513E0,1.621125042E-1,1.397250888E0
5.946036716E0,4.268000126E-1,-1.413774967E0,1.145374998E-1,1.481228121E0
5.948541332E0,6.613749862E-1,-1.440587521E0,6.448750198E-2,1.586463966E0
5.951046187E0,9.081875086E-1,-1.449112535E0,9.487500414E-3,1.710211011E0
5.953550804E0,1.166000009E0,-1.446637511E0,-4.303750023E-2,1.858539302E0
5.956056418E0,1.438387513E0,-1.425874949E0,-9.322500229E-2,2.027503122E0
5.958560112E0,1.720537543E0,-1.397825003E0,-1.420374960E-1,2.221337171E0
5.961064633E0,2.010112524E0,-1.374587536E0,-1.945624948E-1,2.442928124E0
5.963569326E0,2.305737495E0,-1.357537508E0,-2.483250052E-1,2.687191618E0
5.966073941E0,2.610024929E0,-1.333062530E0,-2.971374989E-1,2.945772654E0
5.968578557E0,2.920362473E0,-1.305012465E0,-3.386625051E-1,3.216561331E0
5.971083403E0,3.234274864E0,-1.273249984E0,-3.729000092E-1,3.495819480E0
5.973588020E0,3.547087431E0,-1.239012480E0,-3.961375058E-1,3.778082330E0
5.976093633E0,3.857424974E0,-1.204774976E0,-4.096125066E-1,4.061895196E0
5.978597251E0,4.159100056E0,-1.169437528E0,-4.144249856E-1,4.340212607E0
5.981101950E0,4.447437286E0,-1.132725000E0,-4.083749950E-1,4.607551897E0
5.983606566E0,4.723537445E0,-1.091199994E0,-3.986124992E-1,4.864300088E0
5.986111181E0,4.981349945E0,-1.047199965E0,-3.814249933E-1,5.104503900E0
5.988615796E0,5.224450111E0,-9.959124923E-1,-3.546124995E-1,5.330334950E0
5.991120643E0,5.451737404E0,-9.336249828E-1,-3.240875006E-1,5.540589232E0
5.993625337E0,5.666649818E0,-8.566250205E-1,-2.886124849E-1,5.738294499E0
5.996130873E0,5.863412380E0,-7.576249838E-1,-2.458499968E-1,5.917266478E0
5.998634568E0,6.044224739E0,-6.378625035E-1,-1.995124966E-1,6.081062942E0
6.001139181E0,6.206749916E0,-4.925250113E-1,-1.505624950E-1,6.228081123E0
6.003643796E0,6.355800152E0,-3.227125108E-1,-9.679999948E-2,6.364723810E0
6.006148427E0,6.491374969E0,-1.370874941E-1,-4.427500069E-2,6.492973298E0
6.008653042E0,6.609899998E0,6.215000153E-2,1.072499994E-2,6.610200877E0
6.011157658E0,6.714950085E0,2.637250125E-1,6.682500243E-2,6.720459144E0
6.013662513E0,6.810237408E0,4.640625119E-1,1.243000031E-1,6.827161786E0
6.016168051E0,6.890812397E0,6.534000039E-1,1.841125041E-1,6.924169587E0
6.018671822E0,6.964237690E0,8.294000030E-1,2.452999949E-1,7.017740595E0
6.021176359E0,7.028862476E0,9.917874932E-1,3.075875044E-1,7.105150260E0
6.023680974E0,7.091287613E0,1.134787440E0,3.735874891E-1,7.191221743E0
6.026185561E0,7.151100159E0,1.259362459E0,4.394499958E-1,7.274430808E0
6.028690253E0,7.214624882E0,1.369362473E0,5.042124987E-1,7.360719803E0
6.031194870E0,7.283100128E0,1.469462514E0,5.665000081E-1,7.451428710E0
6.033699486E0,7.355149746E0,1.558699965E0,6.202625036E-1,7.544037310E0
6.036205253E0,7.432149887E0,1.630749941E0,6.654999852E-1,7.638002850E0
6.038708947E0,7.518774986E0,1.683274984E0,7.022125125E-1,7.736827152E0
6.041213561E0,7.614062309E0,1.710224986E0,7.327374816E-1,7.838094065E0
6.043718176E0,7.714300156E0,1.701699972E0,7.534999847E-1,7.935614148E0
6.046222868E0,7.825537682E0,1.646700025E0,7.669749856E-1,8.033611368E0
6.048727409E0,7.947637558E0,1.537937522E0,7.693125010E-1,8.131545751E0
6.051232330E0,8.084449768E0,1.376649976E0,7.620249987E-1,8.236150515E0
6.053736947E0,8.234737396E0,1.164075017E0,7.497875094E-1,8.350338433E0
6.056242561E0,8.402074814E0,8.977375031E-1,7.277874947E-1,8.481183198E0
